1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
9.459151762964640442e-01
1.000000000000000000e+00
5.944445821992404566e-01
1.000000000000000000e+00
1.000000000000000000e+00
9.453512748382935094e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
9.724319246397151728e-01
1.000000000000000000e+00
9.323400400384377340e-01
1.000000000000000000e+00
1.000000000000000000e+00
7.514042699276112236e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
8.292673673028038150e-01
1.000000000000000000e+00
1.000000000000000000e+00
8.505762202500688485e-01
1.000000000000000000e+00
1.000000000000000000e+00
9.321921352610089695e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
7.535486943148520522e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
8.996402276749855265e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
8.996402276749855265e-01
9.453512748382935094e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
9.192155769050480707e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
8.089534231947912435e-01
1.000000000000000000e+00
1.000000000000000000e+00
4.873745051018139596e-01
1.000000000000000000e+00
1.000000000000000000e+00
8.999681874136762350e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
9.453512748382935094e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
9.453512748382935094e-01
9.323400400384377340e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
9.722885236925447039e-01
1.000000000000000000e+00
1.000000000000000000e+00
4.154701617547734149e-01
1.000000000000000000e+00
1.000000000000000000e+00
8.996402276749855265e-01
1.000000000000000000e+00
8.694525519366038679e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
9.722885236925447039e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
9.321921352610089695e-01
5.066220923745727855e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
8.458740513592926114e-01
